id,age,marital,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,job,education
22398,57,married,no,20,no,no,cellular,22,aug,119,2,-1,0,unknown,no,technician,secondary
22401,38,married,no,0,no,no,cellular,22,aug,82,6,-1,0,unknown,no,technician,tertiary
22407,32,single,no,34,no,no,cellular,22,aug,210,2,-1,0,unknown,no,technician,secondary
22411,43,married,no,221,no,no,cellular,22,aug,73,2,-1,0,unknown,no,technician,secondary
22413,32,single,no,388,yes,no,cellular,22,aug,119,2,-1,0,unknown,no,technician,tertiary
22414,46,divorced,no,447,no,yes,cellular,22,aug,314,2,-1,0,unknown,no,technician,secondary
22416,43,married,no,328,no,no,cellular,22,aug,79,2,-1,0,unknown,no,technician,secondary
22419,30,single,no,0,no,no,cellular,22,aug,69,2,-1,0,unknown,no,technician,tertiary
22423,49,married,no,1982,yes,yes,cellular,22,aug,73,15,-1,0,unknown,no,technician,secondary
22425,48,married,no,23495,no,no,cellular,22,aug,63,8,-1,0,unknown,no,technician,secondary
22426,35,married,no,19,no,no,cellular,22,aug,268,2,-1,0,unknown,no,technician,secondary
22436,35,divorced,no,54,no,no,cellular,22,aug,73,2,-1,0,unknown,no,technician,secondary
22437,36,single,no,1324,no,no,cellular,22,aug,85,2,-1,0,unknown,no,technician,tertiary
22438,31,single,no,125,no,no,cellular,22,aug,78,2,-1,0,unknown,no,technician,secondary
22442,32,single,no,90,no,no,cellular,22,aug,278,2,-1,0,unknown,no,technician,secondary
22443,35,single,no,296,no,no,cellular,22,aug,91,2,-1,0,unknown,no,technician,tertiary
22445,35,married,no,13,no,no,cellular,22,aug,94,2,-1,0,unknown,no,technician,secondary
22447,31,single,no,5,no,no,cellular,22,aug,121,2,-1,0,unknown,no,technician,secondary
22452,34,single,no,559,no,no,cellular,22,aug,259,2,-1,0,unknown,no,technician,secondary
22455,32,single,no,0,no,no,cellular,22,aug,114,2,-1,0,unknown,no,technician,secondary
22457,36,married,no,473,no,no,cellular,22,aug,72,2,-1,0,unknown,no,technician,tertiary
22465,33,single,no,80,no,no,cellular,22,aug,572,2,-1,0,unknown,no,technician,secondary
22471,36,married,no,331,no,no,cellular,22,aug,239,4,-1,0,unknown,no,technician,secondary
22473,39,married,no,13165,yes,yes,cellular,22,aug,147,4,-1,0,unknown,no,technician,secondary
22483,52,married,no,2944,no,no,cellular,22,aug,22,18,-1,0,unknown,no,technician,secondary
22487,30,married,no,296,no,no,cellular,22,aug,1809,5,-1,0,unknown,no,technician,tertiary
22492,30,married,no,817,yes,no,cellular,22,aug,180,4,-1,0,unknown,no,technician,secondary
22502,36,married,no,508,no,no,cellular,22,aug,233,4,-1,0,unknown,no,technician,tertiary
22507,50,married,no,0,no,no,telephone,22,aug,295,5,-1,0,unknown,no,technician,secondary
22511,36,single,no,159,yes,no,cellular,22,aug,251,4,-1,0,unknown,no,technician,secondary
22513,41,married,no,994,no,no,cellular,22,aug,117,4,-1,0,unknown,no,technician,secondary
22520,41,married,no,0,no,no,cellular,22,aug,209,2,-1,0,unknown,no,technician,secondary
22521,32,single,no,195,yes,no,cellular,22,aug,239,2,-1,0,unknown,no,technician,tertiary
22522,35,married,no,1006,no,no,cellular,22,aug,69,4,-1,0,unknown,no,technician,tertiary
22523,30,single,no,3,no,no,cellular,22,aug,198,2,-1,0,unknown,no,technician,secondary
22529,40,married,no,1207,no,no,cellular,22,aug,105,3,-1,0,unknown,no,technician,tertiary
22531,49,married,no,2950,yes,no,cellular,22,aug,91,16,-1,0,unknown,no,technician,tertiary
22540,43,single,no,4990,yes,no,cellular,22,aug,88,10,-1,0,unknown,no,technician,secondary
22542,31,single,no,354,no,yes,cellular,22,aug,186,2,-1,0,unknown,no,technician,secondary
22543,57,married,no,0,no,no,cellular,22,aug,527,6,-1,0,unknown,no,technician,secondary
22544,36,divorced,no,433,no,no,cellular,22,aug,173,3,-1,0,unknown,no,technician,secondary
22547,32,married,no,0,no,no,cellular,22,aug,277,3,-1,0,unknown,no,technician,tertiary
22549,36,single,no,664,no,no,cellular,22,aug,309,3,-1,0,unknown,no,technician,secondary
22550,35,married,no,712,yes,yes,cellular,22,aug,97,5,-1,0,unknown,no,technician,secondary
22553,45,divorced,no,88,yes,no,cellular,22,aug,55,3,-1,0,unknown,no,technician,secondary
22555,31,single,no,373,no,no,cellular,22,aug,346,5,-1,0,unknown,no,technician,secondary
22558,32,married,no,43,no,no,cellular,22,aug,154,5,-1,0,unknown,no,technician,tertiary
22560,35,single,no,127,no,no,cellular,22,aug,203,1,-1,0,unknown,no,technician,secondary
22563,41,married,no,65,no,no,cellular,22,aug,157,1,-1,0,unknown,no,technician,secondary
22565,45,married,no,12766,no,no,cellular,22,aug,129,3,-1,0,unknown,no,technician,tertiary
22566,31,single,no,336,no,no,cellular,22,aug,661,1,-1,0,unknown,no,technician,tertiary
22571,36,married,no,287,no,no,cellular,22,aug,381,6,-1,0,unknown,no,technician,secondary
22572,30,single,no,0,no,no,cellular,22,aug,79,5,-1,0,unknown,no,technician,secondary
22573,42,divorced,no,2861,no,no,cellular,22,aug,30,5,-1,0,unknown,no,technician,secondary
22575,37,married,no,1725,no,no,cellular,22,aug,75,7,-1,0,unknown,no,technician,secondary
22578,30,single,no,0,no,no,cellular,22,aug,121,2,-1,0,unknown,no,technician,tertiary
22579,31,married,no,298,no,no,cellular,22,aug,436,5,-1,0,unknown,no,technician,secondary
22581,34,single,no,632,no,no,cellular,22,aug,215,10,-1,0,unknown,no,technician,tertiary
22584,37,married,no,2043,no,no,cellular,22,aug,143,4,-1,0,unknown,no,technician,tertiary
22586,31,divorced,no,75,no,no,cellular,22,aug,34,9,-1,0,unknown,no,technician,tertiary
22587,34,married,no,23,no,no,cellular,22,aug,289,6,-1,0,unknown,no,technician,tertiary
22593,49,married,no,702,no,no,telephone,22,aug,145,7,-1,0,unknown,no,technician,secondary
22599,51,married,no,130,no,no,cellular,22,aug,547,3,-1,0,unknown,no,technician,secondary
22612,30,married,no,394,no,no,cellular,22,aug,216,13,-1,0,unknown,no,technician,secondary
22616,31,single,no,-466,no,no,cellular,22,aug,142,1,-1,0,unknown,no,technician,secondary
22619,44,married,no,56,no,no,cellular,22,aug,148,8,-1,0,unknown,no,technician,secondary
22621,33,married,no,29,no,no,cellular,22,aug,94,1,-1,0,unknown,no,technician,tertiary
22622,33,single,no,635,no,no,cellular,22,aug,124,1,-1,0,unknown,no,technician,secondary
22631,35,single,no,126,no,no,cellular,22,aug,112,2,-1,0,unknown,no,technician,secondary
22632,33,single,no,0,no,no,cellular,22,aug,135,3,-1,0,unknown,no,technician,tertiary
22633,33,single,no,0,no,no,cellular,22,aug,208,1,-1,0,unknown,no,technician,secondary
22635,45,single,no,11,no,no,cellular,22,aug,247,1,-1,0,unknown,no,technician,secondary
22636,35,single,no,24,no,no,cellular,22,aug,392,1,-1,0,unknown,no,technician,secondary
22641,39,married,no,140,no,no,cellular,22,aug,110,1,-1,0,unknown,no,technician,secondary
22643,38,married,no,299,no,no,cellular,22,aug,200,1,-1,0,unknown,no,technician,secondary
22645,32,divorced,no,53,no,no,cellular,22,aug,671,2,-1,0,unknown,yes,technician,tertiary
22647,31,married,no,1385,no,no,cellular,25,aug,116,8,-1,0,unknown,no,technician,tertiary
22648,31,single,no,4028,no,yes,cellular,25,aug,139,5,-1,0,unknown,no,technician,secondary
22650,46,married,no,520,no,no,cellular,25,aug,61,4,-1,0,unknown,no,technician,secondary
22653,39,divorced,no,115,no,no,cellular,25,aug,116,9,-1,0,unknown,no,technician,secondary
22657,58,married,no,0,no,no,cellular,25,aug,540,4,-1,0,unknown,no,technician,tertiary
22662,51,married,no,-3,no,no,cellular,25,aug,91,9,-1,0,unknown,no,technician,tertiary
22663,33,single,no,-32,no,no,cellular,25,aug,196,12,-1,0,unknown,no,technician,secondary
22668,33,single,no,137,no,no,cellular,25,aug,88,4,-1,0,unknown,no,technician,tertiary
22672,41,married,no,2039,no,no,cellular,25,aug,160,4,-1,0,unknown,no,technician,secondary
22674,35,single,no,275,yes,no,cellular,25,aug,63,5,-1,0,unknown,no,technician,tertiary
22675,34,married,no,47,no,no,cellular,25,aug,132,6,-1,0,unknown,no,technician,secondary
22677,32,married,yes,4,yes,yes,cellular,25,aug,132,8,-1,0,unknown,no,technician,secondary
22680,43,married,no,136,no,no,cellular,25,aug,363,7,-1,0,unknown,yes,technician,secondary
22682,33,single,no,161,no,no,cellular,25,aug,66,9,-1,0,unknown,no,technician,secondary
22685,33,single,no,9,no,yes,cellular,25,aug,145,8,-1,0,unknown,no,technician,secondary
22686,32,married,no,1840,yes,no,cellular,25,aug,99,13,-1,0,unknown,no,technician,secondary
22689,40,divorced,no,237,no,no,cellular,25,aug,87,5,-1,0,unknown,no,technician,secondary
22690,30,married,no,384,no,no,cellular,25,aug,73,3,-1,0,unknown,no,technician,secondary
22693,53,divorced,no,394,no,no,cellular,25,aug,103,5,-1,0,unknown,no,technician,secondary
22698,34,single,no,1174,no,no,cellular,25,aug,136,17,-1,0,unknown,no,technician,secondary
22699,32,married,no,79,yes,no,cellular,25,aug,417,4,-1,0,unknown,no,technician,secondary
22701,38,divorced,no,631,yes,no,cellular,25,aug,343,2,-1,0,unknown,no,technician,secondary
22703,42,divorced,no,343,no,no,cellular,25,aug,87,4,-1,0,unknown,no,technician,tertiary
22709,47,married,no,52,no,no,cellular,25,aug,93,5,-1,0,unknown,no,technician,tertiary
22711,43,married,no,246,no,no,cellular,25,aug,113,6,-1,0,unknown,no,technician,secondary
22717,30,single,no,175,no,no,cellular,25,aug,167,4,-1,0,unknown,no,technician,secondary
22718,34,married,no,545,yes,no,cellular,25,aug,96,4,-1,0,unknown,no,technician,secondary
22719,37,married,no,5380,no,no,cellular,25,aug,123,6,-1,0,unknown,no,technician,secondary
22724,47,married,no,1990,yes,yes,cellular,25,aug,108,4,-1,0,unknown,no,technician,secondary
22729,39,single,no,-41,no,yes,cellular,25,aug,40,15,-1,0,unknown,no,technician,tertiary
22731,59,married,no,283,no,no,cellular,25,aug,272,4,-1,0,unknown,no,technician,secondary
22733,40,married,no,214,no,no,cellular,25,aug,59,6,-1,0,unknown,no,technician,secondary
22738,35,single,no,2650,no,no,cellular,25,aug,133,8,-1,0,unknown,no,technician,tertiary
22741,45,single,no,21,yes,no,cellular,25,aug,72,3,-1,0,unknown,no,technician,secondary
22742,37,married,no,905,yes,no,cellular,25,aug,111,7,-1,0,unknown,no,technician,tertiary
22747,33,married,no,74,no,no,cellular,25,aug,116,4,-1,0,unknown,no,technician,tertiary
22750,52,married,no,3431,no,no,cellular,25,aug,72,4,-1,0,unknown,no,technician,secondary
22752,33,married,no,0,no,no,cellular,25,aug,72,2,-1,0,unknown,no,technician,secondary
22753,34,married,no,11126,no,no,cellular,25,aug,140,4,-1,0,unknown,no,technician,tertiary
22754,36,single,no,351,no,no,cellular,25,aug,88,3,-1,0,unknown,no,technician,secondary
22755,49,married,no,626,yes,no,cellular,25,aug,90,4,-1,0,unknown,no,technician,secondary
22760,33,married,no,430,no,no,cellular,25,aug,250,2,-1,0,unknown,no,technician,secondary
22761,36,married,no,0,no,no,cellular,25,aug,248,2,-1,0,unknown,no,technician,secondary
22765,39,married,no,3825,no,yes,cellular,25,aug,94,6,-1,0,unknown,no,technician,secondary
22768,34,married,no,2,yes,no,cellular,25,aug,324,4,-1,0,unknown,no,technician,secondary
22770,35,divorced,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,no,technician,secondary
22773,39,divorced,no,130,yes,no,cellular,25,aug,14,18,-1,0,unknown,no,technician,secondary
22774,33,married,no,463,no,no,cellular,25,aug,390,7,-1,0,unknown,no,technician,tertiary
22775,33,single,no,49,no,no,cellular,25,aug,476,3,-1,0,unknown,no,technician,tertiary
22785,30,single,no,-266,no,yes,cellular,25,aug,66,4,-1,0,unknown,no,technician,tertiary
22787,33,single,no,291,no,no,cellular,25,aug,72,6,-1,0,unknown,no,technician,secondary
22792,30,married,no,3418,no,no,cellular,25,aug,211,7,-1,0,unknown,no,technician,tertiary
22794,46,married,no,518,no,no,cellular,25,aug,68,6,-1,0,unknown,no,technician,secondary
22795,44,divorced,no,242,no,no,cellular,25,aug,69,4,-1,0,unknown,no,technician,secondary
22799,35,divorced,no,-995,yes,yes,cellular,25,aug,734,4,-1,0,unknown,no,technician,tertiary
22800,37,married,no,0,yes,no,cellular,25,aug,484,4,-1,0,unknown,no,technician,tertiary
22802,41,married,no,1190,no,no,cellular,25,aug,69,4,-1,0,unknown,no,technician,secondary
22803,43,married,no,275,no,no,cellular,25,aug,69,6,-1,0,unknown,no,technician,secondary
22805,33,married,no,0,no,no,cellular,25,aug,296,8,-1,0,unknown,no,technician,secondary
22812,33,single,no,6,no,no,cellular,25,aug,30,4,-1,0,unknown,no,technician,tertiary
22819,52,married,no,141,no,no,cellular,25,aug,160,7,-1,0,unknown,no,technician,secondary
22826,47,divorced,no,157,yes,no,cellular,25,aug,163,8,-1,0,unknown,no,technician,secondary
22827,35,single,no,-816,no,no,cellular,25,aug,54,19,-1,0,unknown,no,technician,secondary
22828,31,single,no,105,no,no,cellular,25,aug,87,4,-1,0,unknown,no,technician,secondary
22832,52,married,no,306,no,no,cellular,25,aug,265,4,-1,0,unknown,no,technician,secondary
22835,34,single,no,6742,no,no,cellular,25,aug,318,6,-1,0,unknown,no,technician,tertiary
22836,33,single,no,31,no,yes,cellular,25,aug,131,3,-1,0,unknown,no,technician,secondary
22840,32,single,no,309,yes,yes,cellular,25,aug,99,3,-1,0,unknown,no,technician,secondary
22841,53,single,no,925,no,no,cellular,25,aug,930,3,-1,0,unknown,yes,technician,secondary
22844,42,married,no,827,no,no,cellular,25,aug,153,3,-1,0,unknown,no,technician,secondary
22851,40,single,no,103,no,no,cellular,25,aug,106,7,-1,0,unknown,no,technician,secondary
22855,33,single,no,79,yes,no,cellular,25,aug,163,3,-1,0,unknown,no,technician,secondary
22857,55,divorced,no,61,yes,yes,cellular,25,aug,113,3,-1,0,unknown,no,technician,secondary
22858,31,married,no,518,yes,no,cellular,25,aug,348,2,-1,0,unknown,no,technician,secondary
22860,31,single,no,1051,no,no,cellular,25,aug,106,4,-1,0,unknown,no,technician,tertiary
22861,32,single,no,230,yes,no,cellular,25,aug,256,8,-1,0,unknown,no,technician,secondary
22865,30,single,no,276,no,yes,cellular,25,aug,159,5,-1,0,unknown,no,technician,secondary
22866,57,married,no,109,no,no,cellular,25,aug,124,4,-1,0,unknown,no,technician,secondary
22869,31,single,no,244,no,no,cellular,25,aug,170,4,-1,0,unknown,no,technician,tertiary
22874,52,married,no,981,no,no,cellular,25,aug,43,4,-1,0,unknown,no,technician,secondary
22877,41,married,no,63,no,no,cellular,25,aug,36,3,-1,0,unknown,no,technician,tertiary
22881,38,married,no,0,no,no,cellular,25,aug,431,5,-1,0,unknown,no,technician,secondary
22882,32,married,no,255,no,yes,cellular,25,aug,63,5,-1,0,unknown,no,technician,secondary
22884,45,married,no,285,no,no,cellular,25,aug,202,7,-1,0,unknown,no,technician,tertiary
22889,31,single,no,23,no,no,cellular,25,aug,121,3,-1,0,unknown,no,technician,tertiary
22890,35,married,no,31,no,no,cellular,25,aug,390,8,-1,0,unknown,no,technician,secondary
22891,49,married,no,5244,no,no,cellular,25,aug,60,4,-1,0,unknown,no,technician,secondary
22896,34,married,no,354,no,no,cellular,25,aug,358,3,-1,0,unknown,no,technician,secondary
22902,38,single,no,46,no,no,cellular,25,aug,90,2,-1,0,unknown,no,technician,secondary
22905,39,single,no,0,no,no,cellular,25,aug,194,9,-1,0,unknown,no,technician,secondary
22908,34,married,no,1035,no,no,cellular,25,aug,1374,10,-1,0,unknown,yes,technician,secondary
22909,31,married,no,0,no,no,cellular,25,aug,249,6,-1,0,unknown,no,technician,secondary
22918,30,single,no,1499,no,no,cellular,26,aug,66,21,-1,0,unknown,no,technician,secondary
22922,57,divorced,no,437,no,no,cellular,26,aug,435,5,-1,0,unknown,no,technician,tertiary
22923,39,divorced,no,807,yes,yes,cellular,26,aug,209,6,-1,0,unknown,no,technician,secondary
22931,52,married,no,526,no,yes,cellular,26,aug,60,6,-1,0,unknown,no,technician,secondary
22934,33,single,no,0,no,no,cellular,26,aug,73,4,-1,0,unknown,no,technician,secondary
22935,35,single,no,973,no,no,cellular,26,aug,109,9,-1,0,unknown,no,technician,tertiary
22937,32,single,no,39,no,no,cellular,26,aug,175,11,-1,0,unknown,no,technician,secondary
22938,35,married,no,5535,no,no,cellular,26,aug,0,15,-1,0,unknown,no,technician,secondary
22941,37,married,no,1578,no,yes,cellular,26,aug,85,6,-1,0,unknown,no,technician,secondary
22942,51,married,no,87,no,no,cellular,26,aug,42,7,-1,0,unknown,no,technician,tertiary
22950,32,divorced,no,409,no,yes,cellular,26,aug,74,4,-1,0,unknown,no,technician,secondary
22953,30,single,no,10,no,no,cellular,26,aug,276,8,-1,0,unknown,no,technician,tertiary
22955,31,single,no,7005,no,no,cellular,26,aug,171,4,-1,0,unknown,no,technician,tertiary
22957,43,divorced,no,1326,no,no,cellular,26,aug,93,2,-1,0,unknown,no,technician,secondary
22958,47,divorced,no,32,no,yes,cellular,26,aug,137,2,-1,0,unknown,no,technician,secondary
22961,53,married,no,206,no,no,cellular,26,aug,87,6,-1,0,unknown,no,technician,secondary
22962,46,married,no,1596,yes,no,cellular,26,aug,106,7,-1,0,unknown,no,technician,secondary
22963,33,married,no,-370,yes,no,cellular,26,aug,108,7,-1,0,unknown,no,technician,tertiary
22967,33,single,no,659,no,no,cellular,26,aug,274,2,-1,0,unknown,no,technician,secondary
22971,41,single,no,1413,no,no,telephone,26,aug,81,5,-1,0,unknown,no,technician,tertiary
22972,57,married,no,31,no,yes,cellular,26,aug,395,2,-1,0,unknown,no,technician,tertiary
22978,38,married,no,-6,no,no,cellular,26,aug,700,2,-1,0,unknown,no,technician,secondary
22979,54,married,no,446,no,no,cellular,26,aug,67,6,-1,0,unknown,no,technician,tertiary
22982,35,single,no,7838,no,no,cellular,26,aug,17,23,-1,0,unknown,no,technician,tertiary
22984,33,single,no,121,no,no,cellular,26,aug,210,6,-1,0,unknown,no,technician,secondary
22986,45,divorced,no,0,no,no,cellular,26,aug,64,2,-1,0,unknown,no,technician,secondary
22992,31,single,no,218,no,no,cellular,26,aug,267,4,-1,0,unknown,no,technician,secondary
22993,48,married,no,0,no,no,telephone,26,aug,176,15,-1,0,unknown,no,technician,tertiary
22995,38,married,no,0,no,no,cellular,26,aug,65,4,-1,0,unknown,no,technician,secondary
22996,32,single,no,0,no,no,cellular,26,aug,181,2,-1,0,unknown,no,technician,secondary
22997,36,single,no,4644,no,no,cellular,26,aug,29,12,-1,0,unknown,no,technician,tertiary
23000,48,married,no,2688,no,yes,cellular,26,aug,610,2,-1,0,unknown,no,technician,secondary
23001,54,married,no,965,no,no,cellular,26,aug,345,4,-1,0,unknown,no,technician,secondary
23004,34,single,no,94,yes,no,cellular,26,aug,541,2,-1,0,unknown,no,technician,secondary
23005,40,divorced,no,0,no,no,cellular,26,aug,67,2,-1,0,unknown,no,technician,secondary
23006,32,single,no,316,no,no,cellular,26,aug,137,2,-1,0,unknown,no,technician,secondary
23008,35,single,no,0,no,no,cellular,26,aug,259,2,-1,0,unknown,no,technician,secondary
23012,56,married,no,272,no,no,cellular,26,aug,103,2,-1,0,unknown,no,technician,tertiary
23017,31,single,no,17,no,no,cellular,26,aug,239,2,-1,0,unknown,no,technician,tertiary
23018,35,married,no,188,no,no,cellular,26,aug,286,2,-1,0,unknown,no,technician,tertiary
23024,53,married,no,0,no,no,cellular,26,aug,392,2,-1,0,unknown,no,technician,secondary
23025,37,married,no,827,yes,yes,cellular,26,aug,85,16,-1,0,unknown,no,technician,secondary
23030,31,single,no,798,no,no,telephone,26,aug,66,10,-1,0,unknown,no,technician,secondary
23035,30,single,no,9645,no,yes,cellular,26,aug,130,10,-1,0,unknown,no,technician,secondary
23041,30,single,no,73,no,yes,cellular,26,aug,43,2,-1,0,unknown,no,technician,secondary
23046,51,divorced,no,-471,no,no,cellular,26,aug,169,2,-1,0,unknown,no,technician,secondary
23048,41,married,no,231,no,no,cellular,26,aug,428,2,-1,0,unknown,yes,technician,tertiary
